date,open,high,low,close,volume,maturity
2025-12-26,3.506,3.514,3.473,3.479,0,2y
2025-12-29,3.483,3.491,3.457,3.4586,0,2y
2025-12-30,3.454,3.469,3.444,3.4504,0,2y
2025-12-31,3.4504,3.479,3.438,3.4751,0,2y
2026-01-01,3.4751,3.4751,3.4751,3.4751,0,2y
2026-01-02,3.4751,3.496,3.463,3.4774,0,2y
2026-01-05,3.482,3.482,3.447,3.4528,0,2y
2026-01-06,3.459,3.488,3.453,3.4591,0,2y
2026-01-07,3.465,3.48,3.447,3.4695,0,2y
2026-01-08,3.476,3.498,3.453,3.4923,0,2y
2026-01-09,3.491,3.542,3.488,3.5321,0,2y
2026-01-12,3.5321,3.551,3.518,3.5427,0,2y
2026-01-13,3.535,3.566,3.501,3.5262,0,2y
2026-01-14,3.531,3.535,3.506,3.5201,0,2y
2026-01-15,3.516,3.568,3.512,3.5662,0,2y
2026-01-16,3.563,3.611,3.557,3.5966,0,2y
2026-01-19,3.5966,3.5966,3.5966,3.5966,0,2y
2026-01-20,3.593,3.612,3.572,3.5947,0,2y
2026-01-21,3.589,3.599,3.57,3.5908,0,2y
2026-01-22,3.585,3.623,3.585,3.6122,0,2y
2026-01-23,3.611,3.619,3.596,3.5982,0,2y
2026-01-26,3.594,3.607,3.582,3.5994,0,2y
2026-01-27,3.593,3.602,3.565,3.5731,0,2y
2026-01-28,3.569,3.598,3.563,3.5814,0,2y
2026-01-29,3.569,3.586,3.545,3.5611,0,2y
2026-01-30,3.563,3.58,3.524,3.5367,0,2y
2026-02-02,3.526,3.578,3.5,3.5736,0,2y
2026-02-03,3.568,3.592,3.561,3.5696,0,2y
2026-02-04,3.568,3.586,3.551,3.5614,0,2y
2026-02-05,3.557,3.564,3.452,3.4669,0,2y
2026-02-06,3.434,3.512,3.427,3.4955,0,2y
2026-02-09,3.502,3.522,3.479,3.4872,0,2y
2026-02-10,3.485,3.487,3.446,3.454,0,2y
2026-02-11,3.454,3.549,3.446,3.5119,0,2y
2026-02-12,3.516,3.516,3.454,3.4621,0,2y
2026-02-13,3.46,3.485,3.401,3.4076,0,2y
2026-02-16,3.4076,3.4076,3.4076,3.4076,0,2y
2026-02-17,3.414,3.445,3.385,3.4367,0,2y
2026-02-18,3.439,3.468,3.434,3.4658,0,2y
2026-02-19,3.464,3.487,3.455,3.4741,0,2y
2026-02-20,3.463,3.497,3.449,3.4823,0,2y
2026-02-23,3.4823,3.535,3.436,3.4401,0,2y
2026-02-24,3.446,3.472,3.446,3.4587,0,2y
2026-02-25,3.45,3.481,3.448,3.473,0,2y
2026-02-26,3.467,3.479,3.432,3.4403,0,2y
2026-02-27,3.42,3.426,3.375,3.3872,0,2y
2026-03-02,3.375,3.5,3.365,3.4813,0,2y
2026-03-03,3.473,3.599,3.469,3.5061,0,2y
2026-03-04,3.521,3.554,3.498,3.5473,0,2y
2026-03-05,3.55,3.597,3.548,3.5805,0,2y
2026-03-06,3.579,3.631,3.519,3.5646,0,2y
2026-03-09,3.625,3.635,3.538,3.5524,0,2y
2026-03-10,3.555,3.594,3.532,3.59,0,2y
2026-03-11,3.588,3.657,3.572,3.6443,0,2y
